"Time","Arrived","Rejected"
1760893076000,0,0
1760893078000,0,0
1760893080000,0,0
1760893082000,0,0
1760893084000,0,0
1760893086000,0,0
1760893088000,0,0
1760893090000,0,0
1760893092000,0,0
1760893094000,0,0
1760893096000,0,0
1760893098000,0,0
1760893100000,0,0
1760893102000,0,0
1760893104000,0,0
1760893106000,0,0
1760893108000,0,0
1760893110000,0,0
1760893112000,0,0
1760893114000,0,0
1760893116000,0.5040551049883346,0
1760893118000,0.9074008223135903,0
1760893120000,1.6131555555555555,0
1760893122000,2.7232893157262907,0
1760893124000,3.158667466986795,0
1760893126000,3.2409074540871448,0
1760893128000,3.2416856765518065,0
1760893130000,3.0012004801920766,0
1760893132000,2.4444444444444446,0
1760893134000,2.4447160795643956,0
1760893136000,2.5552716364848354,0
1760893138000,2.4444444444444446,0
1760893140000,2.777777777777778,0
1760893142000,2.777777777777778,0
1760893144000,2.666666666666667,0
1760893146000,2.4444444444444446,0
1760893148000,3.0003333703744857,0
1760893150000,3.111111111111111,0
1760893152000,3.667074119346594,0
1760893154000,3.975075204125483,0
1760893156000,3.5453373442200258,0
1760893158000,3.3304684142672967,0
1760893160000,3.1149301825993554,0
1760893162000,3.0081650193382035,0
1760893164000,2.666370403288524,0
1760893166000,3,0
1760893168000,3.777777777777778,0
1760893170000,3.777358071325408,0
1760893172000,3.8888888888888893,0
1760893174000,3.2225802866985216,0
1760893176000,3.332963004110655,0
1760893178000,3.451347138721889,0
1760893180000,4.000889086463658,0
1760893182000,4.888888888888889,0
1760893184000,5.88823464059549,0
1760893186000,4.855416486836426,0
1760893188000,4.532211071544189,0
1760893190000,5.071760008632782,0
1760893192000,5.396071659831643,0
1760893194000,5.180228793438378,0
1760893196000,6.222913657073009,0
1760893198000,5.7764941124194635,0
1760893200000,5.7771358737918,0
1760893202000,5.222802533614846,0
1760893204000,4.889432159128792,0
1760893206000,4.666666666666667,0
1760893208000,4.222222222222222,0
1760893210000,4.222222222222222,0
1760893212000,4.555555555555556,0
1760893214000,4.444444444444445,0
1760893216000,4.000444493832648,0
1760893218000,3.852172866257373,0
1760893220000,4.21382133397544,0
1760893222000,3.491451962436793,0
1760893224000,4.213314072469002,0
1760893226000,4.222691410156684,0
1760893228000,4.777777777777778,0
1760893230000,5.111111111111112,0
1760893232000,5,0
1760893234000,4.666666666666667,0
1760893236000,5.111111111111112,0
1760893238000,4.888345739362293,0
1760893240000,5.667296366262917,0
1760893242000,7.444444444444445,0
1760893244000,8.111111111111112,0
1760893246000,8.556506278475386,0
1760893248000,10.537634408602152,0
1760893250000,10.323690719432197,0
1760893252000,9.678460049467684,0
1760893254000,9.248306269491342,0
1760893256000,9.355844714485428,0
1760893258000,8.556506278475386,0
1760893260000,9.444444444444445,0
1760893262000,9.001000111123458,0
1760893264000,8.666666666666668,0
1760893266000,8.66859302067126,0
1760893268000,8.333333333333334,0
1760893270000,7.888888888888889,0
1760893272000,8.444444444444445,0
1760893274000,7.9991112098655694,0
1760893276000,7.888888888888889,0
1760893278000,7.777777777777779,0
1760893280000,7.7361126034167835,0
1760893282000,7.951004620178361,0
1760893284000,8.380788653701515,0
1760893286000,8.91801869560546,0
1760893288000,8.8086797722634,0
1760893290000,8.112012445827313,0
1760893292000,8.88888888888889,0
1760893294000,9.110098877902457,0
1760893296000,8.885926913251138,0
1760893298000,8.9980004443457,0
1760893300000,9,0
1760893302000,9.887790245528276,0
1760893304000,9.333333333333334,0
1760893306000,9.777777777777779,0
1760893308000,10.555555555555557,0
1760893310000,11.222222222222223,0
1760893312000,10.706122939973534,0
1760893314000,9.500901984365607,0
1760893316000,10.823812387251957,0
1760893318000,11.667067596824632,0
1760893320000,10.944076969332533,0
1760893322000,11.77646928119098,0
1760893324000,11.88756804799467,0
1760893326000,11.555555555555557,0
1760893328000,11.444444444444445,0
1760893330000,12.001333481497943,0
1760893332000,11.10987668036885,0
1760893334000,11.223469274363817,0
1760893336000,11.777777777777779,0
1760893338000,11.777777777777779,0
1760893340000,10.777777777777779,0
1760893342000,11,0
1760893344000,10.859047414256532,0
1760893346000,10.322580645161288,0
1760893348000,11.39907516937305,0
1760893350000,10.86021505376344,0
1760893352000,10.43010752688172,0
1760893354000,10.666666666666668,0
1760893356000,11.88888888888889,0
1760893358000,9.444444444444445,0
1760893360000,7.111901322369151,0
1760893362000,4.777777777777778,0
1760893364000,1.9997778024663928,0
1760893366000,1,0
1760893368000,0.777864207134126,0
1760893370000,0.888888888888889,0
1760893372000,0.8887901344295079,0
1760893374000,0.5377500537750054,0
1760893376000,0.7527691149585977,0
1760893378000,0.968054211035818,0
1760893380000,1.2907389480477574,0
1760893382000,1.2906001290600129,0
1760893384000,1.2222222222222223,0
1760893386000,0.9998889012331964,0
1760893388000,0.666740748972108,0
1760893390000,0.6666666666666667,0
1760893392000,0.6666666666666667,0
1760893394000,0.5555555555555556,0
1760893396000,0.777864207134126,0
1760893398000,0.888888888888889,0
1760893400000,0.6666666666666667,0
1760893402000,0.7777777777777778,0
1760893404000,0.8887901344295079,0
1760893406000,0.5379814934366258,0
1760893408000,0.43043150758635534,0
1760893410000,0.7531740908112762,0
1760893412000,1.183431952662722,0
1760893414000,1.2910166756320605,0
1760893416000,1.666481502055327,0
1760893418000,1.3333333333333335,0
1760893420000,2,0
1760893422000,2.444716079564396,0
1760893424000,3.332963004110654,0
1760893426000,3.666666666666667,0
1760893428000,4.222222222222222,0
1760893430000,4.3338148683187026,0
1760893432000,4.777777777777778,0
1760893434000,4.888345739362292,0
1760893436000,4.889432159128792,0
1760893438000,5.185721177038109,0
1760893440000,5.428226779252112,0
1760893442000,5.427572066095766,0
1760893444000,5.668113844669561,0
1760893446000,5.789410203835484,0
1760893448000,5,0
1760893450000,4,0
1760893452000,3.555555555555556,0
1760893454000,4,0
1760893456000,3.9995556049327856,0
1760893458000,3.9995556049327856,0
1760893460000,4.222691410156684,0
1760893462000,4.555049438951229,0
1760893464000,4.111111111111112,0
1760893466000,4.666148205754917,0
1760893468000,5.222222222222222,0
1760893470000,6.346815834767642,0
1760893472000,6.131669535283994,0
1760893474000,6.9930069930069925,0
1760893476000,6.561962134251291,0
1760893478000,6.024744486282947,0
1760893480000,5.332740806577048,0
1760893482000,4.444444444444445,0
1760893484000,3.667074119346594,0
1760893486000,3,0
1760893488000,3.0003333703744857,0
1760893490000,3.2225802866985216,0
1760893492000,3.9995556049327856,0
1760893494000,3.88932103567063,0
1760893496000,3.4444444444444446,0
1760893498000,3.111456828536504,0
1760893500000,2.7978047993113098,0
1760893502000,3.33548525930708,0
1760893504000,3.0126963632451047,0
1760893506000,3.335844183794254,0
1760893508000,3.335844183794254,0
1760893510000,3.2222222222222223,0
1760893512000,2.777777777777778,0
1760893514000,2.777777777777778,0
1760893516000,3,0
1760893518000,3.3333333333333335,0
1760893520000,3.3333333333333335,0
1760893522000,3.3333333333333335,0
1760893524000,2.8888888888888893,0
1760893526000,2.2222222222222223,0
1760893528000,2.2222222222222223,0
1760893530000,2.999666703699589,0
1760893532000,2.652839744362715,0
1760893534000,3.0142271521581865,0
1760893536000,3.2557578680815142,0
1760893538000,3.1351742433377545,0
1760893540000,3.375934410417169,0
1760893542000,6.555555555555556,0
1760893544000,9.444444444444445,0
1760893546000,11.554271747583604,0
1760893548000,14.331740917675816,0
1760893550000,15.112790310034447,1.426547394154906
1760893552000,15.4427285857127,2.1942006443728475
1760893554000,15.777777777777779,2.1944444444444446
1760893556000,15.666666666666668,2.194
1760893558000,15.783038790708014,1.889518728465044
1760893560000,14.220642150872127,0
1760893562000,13.552543879137968,0
1760893564000,13.651510265505753,0
1760893566000,13.552758954501453,0
1760893568000,14.090566849521352,0
1760893570000,15.813253012048195,0
1760893572000,15.16944593867671,0
1760893574000,15.220531052105324,0
1760893576000,15.444444444444445,0
1760893578000,15.67189063021007,0
1760893580000,16,0
1760893582000,16.555555555555557,0
1760893584000,15.449594309214183,0
1760893586000,15.223913768196464,0
1760893588000,14.777777777777779,0
1760893590000,14.890543393710411,0
1760893592000,15.217149838942575,0
1760893594000,16.335148349816645,0
1760893596000,16.144656118824667,0
1760893598000,14.965546942291127,0
1760893600000,13.666200365866782,0
1760893602000,10.866057019903176,0
1760893604000,9.467455621301776,0
1760893606000,6.66592600822131,0
1760893608000,3.8884568381290974,0
1760893610000,3.5559506611845757,0
1760893612000,3.110765470503278,0
1760893614000,2.888567936895901,0
1760893616000,2.4441728696811467,0
1760893618000,2.4441728696811467,0
1760893620000,3,0
1760893622000,3.777777777777778,0
1760893624000,4.333333333333334,0
1760893626000,3.8884568381290974,0
1760893628000,3.734939759036144,0
1760893630000,2.4096385542168672,0
1760893632000,2.1686746987951806,0
1760893634000,2.5295109612141653,0
1760893636000,2.3330741028774584,0
1760893638000,2.999666703699589,0
1760893640000,3.2225802866985216,0
1760893642000,3.111111111111111,0
1760893644000,3,0
1760893646000,2.777777777777778,0
1760893648000,3.0003333703744857,0
1760893650000,3.111111111111111,0
1760893652000,2.777777777777778,0
1760893654000,2.666666666666667,0
1760893656000,2.555839537726414,0
1760893658000,2.666666666666667,0
1760893660000,2.3615285530270507,0
1760893662000,3.0059044551798175,0
1760893664000,3.6496350364963512,0
1760893666000,4.186795491143317,0
1760893668000,3.8643194504079013,0
1760893670000,4,0
1760893672000,3.4444444444444446,0
1760893674000,3.332963004110655,0
1760893676000,3.666666666666667,0
1760893678000,3.8888888888888893,0
1760893680000,4.444444444444445,0
1760893682000,5.443839573380736,0
1760893684000,5.666666666666667,0
1760893686000,6.334741053567459,0
1760893688000,6.555555555555556,0
1760893690000,6.596020761245675,0
1760893692000,5.731588623337299,0
1760893694000,4.8664431707580835,0
1760893696000,4.8664431707580835,0
1760893698000,4.433870444468476,0
1760893700000,4.333333333333334,0
1760893702000,5,0
1760893704000,5.333333333333334,0
1760893706000,5.667296366262918,0
1760893708000,5.222222222222222,0
1760893710000,4.555555555555556,0
1760893712000,3.666666666666667,0
1760893714000,4.111111111111112,0
1760893716000,3.4444444444444446,0
1760893718000,4.555555555555556,0
1760893720000,5.00055561729081,0
1760893722000,6.014391579851788,0
1760893724000,7.195789925894103,0
1760893726000,8.485499462943071,0
1760893728000,8.806787670497261,0
1760893730000,10.633727175080558,0
1760893732000,9.889987776419602,0
1760893734000,9.88888888888889,0
1760893736000,9.556617401933549,0
1760893738000,9.222222222222223,0
1760893740000,7.888888888888889,0
1760893742000,8.445382820313368,0
1760893744000,8.444444444444445,0
1760893746000,8.88888888888889,0
1760893748000,9.777777777777779,0
1760893750000,9.444444444444445,0
1760893752000,9.88888888888889,0
1760893754000,10.281843474053465,0
1760893756000,8.58836337244466,0
1760893758000,8.709326236845289,0
1760893760000,10.402806338454095,0
1760893762000,10.111111111111112,0
1760893764000,10.778975441715746,0
1760893766000,10.777777777777779,0
1760893768000,10.333333333333334,0
1760893770000,9.998889012331965,0
1760893772000,9.333333333333334,0
1760893774000,8.667629736637403,0
1760893776000,9.444444444444445,0
1760893778000,8.555555555555555,0
1760893780000,8.889876652961439,0
1760893782000,9.110098877902457,0
1760893784000,10.181116707748366,0
1760893786000,10.394342048864123,0
1760893788000,10.820655667452325,0
