"Time","Arrived","Rejected"
1761496034000,0,0
1761496036000,0,0
1761496038000,0,0
1761496040000,0,0
1761496042000,0,0
1761496044000,0,0
1761496046000,0,0
1761496048000,0,0
1761496050000,0,0
1761496052000,0.22222222222222224,0
1761496054000,1,0
1761496056000,1.6666666666666667,0
1761496058000,2.4444444444444446,0
1761496060000,3.4444444444444446,0
1761496062000,3.666666666666667,0
1761496064000,3,0
1761496066000,3.4444444444444446,0
1761496068000,2.8888888888888893,0
1761496070000,2.777777777777778,0
1761496072000,3.4444444444444446,0
1761496074000,3.4444444444444446,0
1761496076000,3.2222222222222223,0
1761496078000,3.555555555555556,0
1761496080000,2.8888888888888893,0
1761496082000,2.555555555555556,0
1761496084000,2.3333333333333335,0
1761496086000,2.666666666666667,0
1761496088000,3.111111111111111,0
1761496090000,3.3333333333333335,0
1761496092000,3.777777777777778,0
1761496094000,3.555555555555556,0
1761496096000,3.666666666666667,0
1761496098000,3.666666666666667,0
1761496100000,3.4444444444444446,0
1761496102000,2.777777777777778,0
1761496104000,3.111111111111111,0
1761496106000,2.666666666666667,0
1761496108000,2.666666666666667,0
1761496110000,2.666666666666667,0
1761496112000,3,0
1761496114000,2.4444444444444446,0
1761496116000,2.666666666666667,0
1761496118000,4.555555555555556,0
1761496120000,5.444444444444445,0
1761496122000,6.111111111111112,0
1761496124000,6.444444444444445,0
1761496126000,6.777777777777779,0
1761496128000,5.111111111111112,0
1761496130000,4.888888888888889,0
1761496132000,5.442025766326077,0
1761496134000,4.888888888888889,0
1761496136000,4.22034651266104,0
1761496138000,4.444444444444445,0
1761496140000,5.111111111111112,0
1761496142000,5.333333333333334,0
1761496144000,5.777777777777779,0
1761496146000,6.777777777777779,0
1761496148000,5.888888888888889,0
1761496150000,5.222222222222222,0
1761496152000,5.446865273454869,0
1761496154000,5.222222222222222,0
1761496156000,4.111111111111112,0
1761496158000,5.222222222222222,0
1761496160000,4.777777777777778,0
1761496162000,4.666666666666667,0
1761496164000,5.333333333333334,0
1761496166000,5.333333333333334,0
1761496168000,5.444444444444445,0
1761496170000,5.444444444444445,0
1761496172000,4.777777777777778,0
1761496174000,5.888888888888889,0
1761496176000,6.222222222222222,0
1761496178000,6.666666666666667,0
1761496180000,7.333333333333334,0
1761496182000,7.777777777777779,0
1761496184000,7.333333333333334,0
1761496186000,7.888888888888889,0
1761496188000,7.555555555555556,0
1761496190000,6.777777777777779,0
1761496192000,6.222222222222222,0
1761496194000,6.111111111111112,0
1761496196000,5,0
1761496198000,5.222222222222222,0
1761496200000,6.555555555555556,0
1761496202000,7.666666666666667,0
1761496204000,8.444444444444445,0
1761496206000,9.333333333333334,0
1761496208000,10.444444444444445,0
1761496210000,9.333333333333334,0
1761496212000,8.666666666666668,0
1761496214000,7.555555555555556,0
1761496216000,7.666666666666667,0
1761496218000,7.888888888888889,0
1761496220000,8.111111111111112,0
1761496222000,8.222222222222223,0
1761496224000,7.333333333333334,0
1761496226000,6.111111111111112,0
1761496228000,5.444444444444445,0
1761496230000,5.333333333333334,0
1761496232000,5.888888888888889,0
1761496234000,5,0
1761496236000,3.8888888888888893,0
1761496238000,3.2222222222222223,0
1761496240000,1.6666666666666667,0
1761496242000,1.2222222222222223,0
1761496244000,1,0
1761496246000,1.3333333333333335,0
1761496248000,1.1111111111111112,0
1761496250000,1.2222222222222223,0
1761496252000,0.888888888888889,0
1761496254000,1.1111111111111112,0
1761496256000,0.7777777777777778,0
1761496258000,0.7777777777777778,0
1761496260000,1,0
1761496262000,0.6666666666666667,0
1761496264000,1,0
1761496266000,0.888888888888889,0
1761496268000,0.888888888888889,0
1761496270000,0.888888888888889,0
1761496272000,1.1111111111111112,0
1761496274000,0.888888888888889,0
1761496276000,0.888888888888889,0
1761496278000,1,0
1761496280000,0.888888888888889,0
1761496282000,1.2222222222222223,0
1761496284000,1.2222222222222223,0
1761496286000,1.5555555555555556,0
1761496288000,1.4444444444444446,0
1761496290000,1.2222222222222223,0
1761496292000,0.888888888888889,0
1761496294000,1.3333333333333335,0
1761496296000,2.8888888888888893,0
1761496298000,3.4444444444444446,0
1761496300000,5.333333333333334,0
1761496302000,7.000000000000001,0
1761496304000,6.888888888888889,0
1761496306000,8.111111111111112,0
1761496308000,8,0
1761496310000,8.111111111111112,0
1761496312000,8.555555555555555,0
1761496314000,9.666666666666668,0
1761496316000,10.111111111111112,0
1761496318000,10.222222222222223,0
1761496320000,10.777777777777779,0
1761496322000,10.333333333333334,0
1761496324000,9.662372278987117,0
1761496326000,10.222222222222223,0
1761496328000,9,0
1761496330000,9.222222222222223,0
1761496332000,9.111111111111112,0
1761496334000,9.777777777777779,0
1761496336000,9.666666666666668,0
1761496338000,9.777777777777779,0
1761496340000,10,0
1761496342000,9.88888888888889,0
1761496344000,9.777777777777779,0
1761496346000,10.444444444444445,0
1761496348000,9,0
1761496350000,9.777777777777779,0
1761496352000,9.555555555555555,0
1761496354000,7.888888888888889,0
1761496356000,6.444444444444445,0
1761496358000,5.555555555555556,0
1761496360000,4.222222222222222,0
1761496362000,3,0
1761496364000,3.3333333333333335,0
1761496366000,3.3333333333333335,0
1761496368000,3,0
1761496370000,2.666666666666667,0
1761496372000,2.555555555555556,0
1761496374000,2.2222222222222223,0
1761496376000,2.555555555555556,0
1761496378000,2.8888888888888893,0
1761496380000,3,0
1761496382000,3.3333333333333335,0
1761496384000,3.555555555555556,0
1761496386000,3.555555555555556,0
1761496388000,3.8888888888888893,0
1761496390000,3.111111111111111,0
1761496392000,3.555555555555556,0
1761496394000,4.333333333333334,0
1761496396000,3.555555555555556,0
1761496398000,4.111111111111112,0
1761496400000,4,0
1761496402000,3.777777777777778,0
1761496404000,3.777777777777778,0
1761496406000,3.4444444444444446,0
1761496408000,2.555555555555556,0
1761496410000,2.777777777777778,0
1761496412000,2.555555555555556,0
1761496414000,2.8888888888888893,0
1761496416000,3.4444444444444446,0
1761496418000,4.333333333333334,0
1761496420000,4.333333333333334,0
1761496422000,4.222222222222222,0
1761496424000,4.222222222222222,0
1761496426000,4.111111111111112,0
1761496428000,4.333333333333334,0
1761496430000,4.111111111111112,0
1761496432000,5.111111111111112,0
1761496434000,5.111111111111112,0
1761496436000,4.777777777777778,0
1761496438000,4.666666666666667,0
1761496440000,4.111111111111112,0
1761496442000,3.555555555555556,0
1761496444000,3.555555555555556,0
1761496446000,3.555555555555556,0
1761496448000,3.666666666666667,0
1761496450000,4,0
1761496452000,4.444444444444445,0
1761496454000,4,0
1761496456000,5.111111111111112,0
1761496458000,4.888888888888889,0
1761496460000,4.666666666666667,0
1761496462000,5.111111111111112,0
1761496464000,4.666666666666667,0
1761496466000,4.555555555555556,0
1761496468000,4.888888888888889,0
1761496470000,5.333333333333334,0
1761496472000,4.777777777777778,0
1761496474000,4.777777777777778,0
1761496476000,5.888888888888889,0
1761496478000,6.555555555555556,0
1761496480000,7.555555555555556,0
1761496482000,7.777777777777779,0
1761496484000,8.444444444444445,0
1761496486000,8.777777777777779,0
1761496488000,9,0
1761496490000,9.333333333333334,0
1761496492000,9.444444444444445,0
1761496494000,8,0
1761496496000,6.333333333333334,0
1761496498000,6.222222222222222,0
1761496500000,7.222222222222222,0
1761496502000,7.111111111111112,0
1761496504000,7.111111111111112,0
1761496506000,7.444444444444445,0
1761496508000,7.222222222222222,0
1761496510000,7.000000000000001,0
1761496512000,7.777777777777779,0
1761496514000,7.888888888888889,0
1761496516000,7.777777777777779,0
1761496518000,7.777777777777779,0
1761496520000,7.21981561701655,0
1761496522000,6.555555555555556,0
1761496524000,6.666666666666667,0
1761496526000,7.225433526011561,0
1761496528000,7.333333333333334,0
1761496530000,8.222222222222223,0
1761496532000,7.111111111111112,0
1761496534000,6.666666666666667,0
1761496536000,5.111111111111112,0
1761496538000,3.4444444444444446,0
1761496540000,2.666666666666667,0
1761496542000,1.4444444444444446,0
1761496544000,1.1111111111111112,0
1761496546000,1.1111111111111112,0
1761496548000,1.2222222222222223,0
1761496550000,1.2222222222222223,0
1761496552000,1,0
1761496554000,1.4444444444444446,0
1761496556000,1,0
1761496558000,0.5555555555555556,0
1761496560000,0.6666666666666667,0
1761496562000,0.4444444444444445,0
1761496564000,0.6666666666666667,0
1761496566000,0.7777777777777778,0
1761496568000,1,0
1761496570000,1.1111111111111112,0
1761496572000,1,0
1761496574000,1.1111111111111112,0
1761496576000,1.1111111111111112,0
1761496578000,1.5555555555555556,0
1761496580000,1.4444444444444446,0
1761496582000,1.2222222222222223,0
1761496584000,1.5555555555555556,0
1761496586000,1.4444444444444446,0
1761496588000,1.2222222222222223,0
1761496590000,1.1118523460084502,0
1761496592000,0.888888888888889,0
1761496594000,0.7777777777777778,0
1761496596000,2.8888888888888893,0
1761496598000,5,0
1761496600000,5.888888888888889,0
1761496602000,8.222222222222223,0
1761496604000,8.111111111111112,0
1761496606000,8.666666666666668,0
1761496608000,9.444444444444445,0
1761496610000,9.884495779653488,0
1761496612000,10,0
1761496614000,9.444444444444445,0
1761496616000,9.222222222222223,0
1761496618000,9.111111111111112,0
1761496620000,8.88888888888889,0
1761496622000,9.555555555555555,0
1761496624000,10.333333333333334,0
1761496626000,10.555555555555557,0
1761496628000,10.777777777777779,0
1761496630000,10.444444444444445,0
1761496632000,9.222222222222223,0
1761496634000,8.555555555555555,0
1761496636000,8.111111111111112,0
1761496638000,8.666666666666668,0
1761496640000,9.111111111111112,0
1761496642000,10,0
1761496644000,10,0
1761496646000,10.333333333333334,0
1761496648000,9.88888888888889,0
1761496650000,10.333333333333334,0
1761496652000,9.666666666666668,0
1761496654000,9,0
1761496656000,7.111111111111112,0
1761496658000,6.111111111111112,0
1761496660000,4.666666666666667,0
1761496662000,3.4444444444444446,0
1761496664000,3.2222222222222223,0
1761496666000,3.2222222222222223,0
1761496668000,3.2236549577590043,0
1761496670000,3.4444444444444446,0
1761496672000,2.4444444444444446,0
1761496674000,2.4444444444444446,0
1761496676000,2.111111111111111,0
1761496678000,2.3333333333333335,0
1761496680000,2.4444444444444446,0
1761496682000,2.666666666666667,0
1761496684000,2.777777777777778,0
1761496686000,2.777777777777778,0
1761496688000,2.8888888888888893,0
1761496690000,2.777777777777778,0
1761496692000,2.777777777777778,0
1761496694000,3.111111111111111,0
1761496696000,2.8888888888888893,0
1761496698000,3.4444444444444446,0
1761496700000,3.111111111111111,0
1761496702000,3,0
1761496704000,3.111111111111111,0
1761496706000,2.3333333333333335,0
1761496708000,2.8888888888888893,0
1761496710000,3.2222222222222223,0
1761496712000,2.666666666666667,0
1761496714000,2.8888888888888893,0
1761496716000,3.111111111111111,0
1761496718000,2.8901734104046244,0
1761496720000,2.8888888888888893,0
1761496722000,3.4444444444444446,0
1761496724000,4,0
1761496726000,3.777777777777778,0
1761496728000,4.666666666666667,0
1761496730000,5.444444444444445,0
1761496732000,5.555555555555556,0
1761496734000,5.777777777777779,0
1761496736000,5.666666666666667,0
1761496738000,5.555555555555556,0
1761496740000,5.444444444444445,0
1761496742000,5.666666666666667,0
1761496744000,5.222222222222222,0
1761496746000,5.888888888888889,0
1761496748000,5.555555555555556,0
1761496750000,5.666666666666667,0
1761496752000,5.444444444444445,0
1761496754000,5.111111111111112,0
1761496756000,5,0
1761496758000,4.444444444444445,0
1761496760000,4.111111111111112,0
1761496762000,4.222222222222222,0
1761496764000,4.666666666666667,0
1761496766000,4.444444444444445,0
1761496768000,4.555555555555556,0
1761496770000,4.444444444444445,0
1761496772000,5.222222222222222,0
1761496774000,5.111111111111112,0
1761496776000,7.000000000000001,0
1761496778000,6.888888888888889,0
1761496780000,7.555555555555556,0
1761496782000,6.777777777777779,0
1761496784000,6.333333333333334,0
1761496786000,5.444444444444445,0
1761496788000,5.444444444444445,0
1761496790000,5.444444444444445,0
1761496792000,5.111111111111112,0
1761496794000,5.222222222222222,0
1761496796000,4.777777777777778,0
1761496798000,4.333333333333334,0
1761496800000,5.777777777777779,0
1761496802000,6.222222222222222,0
1761496804000,5.444444444444445,0
1761496806000,6,0
1761496808000,6,0
1761496810000,5.333333333333334,0
1761496812000,6,0
1761496814000,6.333333333333334,0
1761496816000,6.111111111111112,0
1761496818000,5.888888888888889,0
1761496820000,6,0
1761496822000,5.888888888888889,0
1761496824000,5.444444444444445,0
1761496826000,5.111111111111112,0
1761496828000,6.222222222222222,0
1761496830000,5.555555555555556,0
1761496832000,6.666666666666667,0
1761496834000,6.666666666666667,0
1761496836000,5.222222222222222,0
1761496838000,4.222222222222222,0
1761496840000,3.2222222222222223,0
1761496842000,1.4444444444444446,0
1761496844000,0.7777777777777778,0
1761496846000,0.6666666666666667,0
1761496848000,0.4444444444444445,0
1761496850000,0.33333333333333337,0
1761496852000,0.4444444444444445,0
1761496854000,0.4444444444444445,0
1761496856000,0.4444444444444445,0
1761496858000,0.5555555555555556,0
1761496860000,0.888888888888889,0
1761496862000,0.7777777777777778,0
1761496864000,1.0004446420631392,0
1761496866000,1.4444444444444446,0
1761496868000,1.5555555555555556,0
1761496870000,1.4444444444444446,0
1761496872000,1.5555555555555556,0
1761496874000,1.6666666666666667,0
1761496876000,1.3333333333333335,0
1761496878000,1.2222222222222223,0
1761496880000,1.5555555555555556,0
1761496882000,1.5555555555555556,0
1761496884000,1.4444444444444446,0
1761496886000,1.2222222222222223,0
1761496888000,0.888888888888889,0
1761496890000,0.6666666666666667,0
1761496892000,0.7777777777777778,0
1761496894000,0.6666666666666667,0
1761496896000,1.888888888888889,0
1761496898000,3.3333333333333335,0
1761496900000,4.666666666666667,0
1761496902000,7.000000000000001,0
1761496904000,8.88888888888889,0
1761496906000,8.444444444444445,0
1761496908000,8.333333333333334,0
1761496910000,7.666666666666667,0
1761496912000,8.111111111111112,0
1761496914000,7.888888888888889,0
1761496916000,9,0
1761496918000,9.222222222222223,0
1761496920000,9.666666666666668,0
1761496922000,9,0
1761496924000,9.111111111111112,0
1761496926000,9.555555555555555,0
1761496928000,9.777777777777779,0
1761496930000,8.777777777777779,0
1761496932000,8.555555555555555,0
1761496934000,7.888888888888889,0
1761496936000,8.666666666666668,0
1761496938000,9.222222222222223,0
1761496940000,9.111111111111112,0
1761496942000,9.111111111111112,0
1761496944000,9.219149172498057,0
1761496946000,9.555555555555555,0
1761496948000,8.666666666666668,0
1761496950000,9.444444444444445,0
1761496952000,9.555555555555555,0
1761496954000,9.111111111111112,0
1761496956000,8,0
1761496958000,6.333333333333334,0
1761496960000,5.777777777777779,0
1761496962000,4,0
1761496964000,3.2222222222222223,0
1761496966000,3.2222222222222223,0
1761496968000,3.111111111111111,0
1761496970000,3.666666666666667,0
1761496972000,3.4444444444444446,0
1761496974000,3.4444444444444446,0
1761496976000,3.111111111111111,0
1761496978000,3,0
1761496980000,2.4444444444444446,0
1761496982000,2.2222222222222223,0
1761496984000,2.777777777777778,0
1761496986000,3.8888888888888893,0
1761496988000,4.444444444444445,0
1761496990000,4.666666666666667,0
1761496992000,5.111111111111112,0
1761496994000,4.222222222222222,0
1761496996000,3.555555555555556,0
1761496998000,2.666666666666667,0
1761497000000,2.4444444444444446,0
1761497002000,2.4444444444444446,0
1761497004000,2.111111111111111,0
1761497006000,2,0
1761497008000,3,0
1761497010000,3.3333333333333335,0
1761497012000,3.3333333333333335,0
1761497014000,3.777777777777778,0
1761497016000,5,0
1761497018000,4.666666666666667,0
1761497020000,4.888888888888889,0
1761497022000,5.777777777777779,0
1761497024000,5.777777777777779,0
1761497026000,4.666666666666667,0
1761497028000,5.111111111111112,0
1761497030000,5.222222222222222,0
1761497032000,4.888888888888889,0
1761497034000,5.222222222222222,0
1761497036000,5,0
1761497038000,4.666666666666667,0
1761497040000,4.555555555555556,0
1761497042000,4.333333333333334,0
1761497044000,4.666666666666667,0
1761497046000,4.777777777777778,0
1761497048000,4.555555555555556,0
1761497050000,4.666666666666667,0
1761497052000,4.222222222222222,0
1761497054000,4.555555555555556,0
1761497056000,5.222222222222222,0
1761497058000,6,0
1761497060000,5.777777777777779,0
1761497062000,6.111111111111112,0
1761497064000,5.222222222222222,0
1761497066000,4.888888888888889,0
1761497068000,5.111111111111112,0
1761497070000,4.555555555555556,0
1761497072000,4.111111111111112,0
1761497074000,4.111111111111112,0
1761497076000,4.777777777777778,0
1761497078000,5.111111111111112,0
1761497080000,6.333333333333334,0
1761497082000,6.111111111111112,0
1761497084000,6.444444444444445,0
1761497086000,6,0
1761497088000,6.333333333333334,0
1761497090000,6.111111111111112,0
1761497092000,6.111111111111112,0
1761497094000,7.222222222222222,0
1761497096000,7.111111111111112,0
1761497098000,7.000000000000001,0
1761497100000,7.555555555555556,0
1761497102000,8.333333333333334,0
1761497104000,7.666666666666667,0
1761497106000,7.555555555555556,0
1761497108000,7.111111111111112,0
1761497110000,5.666666666666667,0
1761497112000,5.222222222222222,0
1761497114000,6.111111111111112,0
1761497116000,6.111111111111112,0
1761497118000,5.888888888888889,0
1761497120000,6.111111111111112,0
1761497122000,6.444444444444445,0
1761497124000,6,0
1761497126000,6.333333333333334,0
1761497128000,7.111111111111112,0
1761497130000,6.333333333333334,0
1761497132000,7.555555555555556,0
1761497134000,6.555555555555556,0
1761497136000,6.555555555555556,0
1761497138000,4.555555555555556,0
1761497140000,3.3333333333333335,0
1761497142000,2.111111111111111,0
1761497144000,0.6666666666666667,0
1761497146000,0.6666666666666667,0
1761497148000,1.1111111111111112,0
1761497150000,1,0
1761497152000,1,0
1761497154000,1.2222222222222223,0
1761497156000,1.2222222222222223,0
1761497158000,0.888888888888889,0
1761497160000,0.888888888888889,0
1761497162000,0.888888888888889,0
1761497164000,1,0
1761497166000,0.888888888888889,0
1761497168000,1.1111111111111112,0
1761497170000,1,0
1761497172000,1,0
1761497174000,0.888888888888889,0
1761497176000,0.7777777777777778,0
1761497178000,0.5555555555555556,0
1761497180000,0.7777777777777778,0
1761497182000,0.7777777777777778,0
1761497184000,0.888888888888889,0
1761497186000,1.2222222222222223,0
1761497188000,1.2222222222222223,0
1761497190000,1,0
1761497192000,1.1111111111111112,0
1761497194000,1,0
1761497196000,1.3333333333333335,0
1761497198000,2.4444444444444446,0
1761497200000,4.777777777777778,0
1761497202000,6.222222222222222,0
1761497204000,7.555555555555556,0
1761497206000,8.777777777777779,0
1761497208000,8.88888888888889,0
1761497210000,8.555555555555555,0
1761497212000,8.111111111111112,0
1761497214000,8.333333333333334,0
1761497216000,9,0
1761497218000,8,0
1761497220000,8.777777777777779,0
1761497222000,10.111111111111112,0
1761497224000,9.222222222222223,0
1761497226000,9.444444444444445,0
1761497228000,9.111111111111112,0
1761497230000,9,0
1761497232000,7.996446023989338,0
1761497234000,8.666666666666668,0
1761497236000,9.886691846256388,0
1761497238000,9.777777777777779,0
1761497240000,10.111111111111112,0
1761497242000,10.222222222222223,0
1761497244000,9.777777777777779,0
1761497246000,9.666666666666668,0
1761497248000,8.444444444444445,0
1761497250000,8.333333333333334,0
1761497252000,8.333333333333334,0
1761497254000,8.555555555555555,0
1761497256000,8.337038683859493,0
1761497258000,6.666666666666667,0
1761497260000,5.111111111111112,0
1761497262000,4.333333333333334,0
1761497264000,2.8888888888888893,0
1761497266000,2.666666666666667,0
1761497268000,3.2222222222222223,0
1761497270000,2.555555555555556,0
1761497272000,2.2222222222222223,0
1761497274000,2.777777777777778,0
1761497276000,2.777777777777778,0
1761497278000,2.777777777777778,0
1761497280000,2.4444444444444446,0
1761497282000,1.888888888888889,0
1761497284000,1.2222222222222223,0
1761497286000,0.5555555555555556,0
1761497288000,0.33333333333333337,0
1761497290000,0,0
1761497292000,0,0
1761497294000,0,0
1761497296000,0,0
1761497298000,0,0
1761497300000,0,0
1761497302000,0,0
1761497304000,0,0
1761497306000,0,0
1761497308000,0,0
1761497310000,0,0
1761497312000,0,0
1761497314000,0,0
1761497316000,0,0
1761497318000,0,0
1761497320000,0,0
1761497322000,0,0
1761497324000,0,0
1761497326000,0,0
1761497328000,0,0
1761497330000,0,0
1761497332000,0,0
1761497334000,0,0
1761497336000,0,0
1761497338000,0,0
1761497340000,0,0
1761497342000,0,0
1761497344000,0,0
1761497346000,0,0
1761497348000,0,0
1761497350000,0,0
1761497352000,0,0
1761497354000,0,0
1761497356000,0,0
1761497358000,0,0
1761497360000,0,0
1761497362000,0,0
1761497364000,0,0
1761497366000,0,0
1761497368000,0,0
